"velocity","Alstom 1MW","Alstom Beluga 9","Andritz Hydro Hammerfest HS1500","Atlantis AR1000","Atlantis AR1500","Atlantis AR2000","MCT SeaGen 600kW","MCT SeaGen-S 2MW","Nova Innovation M100","ORPC TidGen","Orbital Marine Power Orbital O2","Orbital Marine Power SR2000","Sabella D10","Sabella D15","Tidal Energy Pty Ltd DHV","Verdant Gen4","Verdant Gen5","Voith 1 MW test","TTL 1 MW 3 ms Limit","TTL 1 MW 5 ms Limit"
0.88,4.41076316872055,0.952724844443639,4.82316952499592,4.66516931157541,4.82316952499592,6.11977576624839,2.70615021576145,11.1125825855906,1.08521314312408,0.777880780991342,11.1125825855906,6.43089269999456,1.3565164289051,3.39129107226276,0.546625879499538,2.20211935701266,10.6960083054901,0,74.5186706983792,74.5186706983792
0.89,5.65441344203244,1.22135330347901,6.18310109886247,5.9805514500977,6.18310109886247,7.84529593433984,3.46917110958809,14.2458649317791,1.39119774724406,0.997210545224539,14.2458649317791,8.24413479848329,1.73899718405507,4.34749296013767,0.70075145787108,2.33019186524861,11.3180747740647,0,77.0992436033015,77.0992436033015
0.9,7.07191687813187,1.52753404567648,7.7331411062372,7.47981433866989,7.7331411062372,9.81203113298609,4.3388567133508,17.8171571087705,1.73995674890337,1.24720099761394,17.8171571087705,10.3108548083163,2.17494593612921,5.43736484032303,0.876422658706883,2.45549380229989,11.9266841825995,0,79.7226013539502,79.7226013539502
0.91,8.69537844166716,1.87820174340011,9.50839632596304,9.19691470770285,9.50839632596304,12.064525849641,5.3349044929272,21.9073451350188,2.13938917334168,1.53351415945132,21.9073451350188,12.6778617679507,2.6742364666771,6.68559116669276,1.07761825027581,2.57864285934439,12.524836745387,0,82.4043996752858,82.4043996752858
0.92,10.552093864926,2.27925227482401,11.5387146412965,11.1607226660042,11.5387146412965,14.6406519342738,6.47406128984878,26.5851985335472,2.59621079429172,1.8609638973483,26.5851985335472,15.384952855062,3.24526349286465,8.11315873216162,1.30772099268027,2.70023071717479,13.1154063405633,0,85.1626700522123,85.1626700522123
0.93,12.5816775287784,2.71764234621613,13.7580643777191,13.3073696433402,13.7580643777191,17.4566265052278,7.71927851411279,31.6985803262649,3.09556448498681,2.21890062283854,31.6985803262649,18.3440858369588,3.86945560623351,9.67363901558377,1.5592472961415,2.81989449465923,13.6966304026305,0,87.9649679406362,87.9649679406362
0.94,14.8000153938799,3.19680332507806,16.1838168332077,15.65365787853,16.1838168332077,20.5344907633846,9.08030273206409,37.2875139837105,3.64135878747172,2.61012597885973,37.2875139837105,21.5784224442769,4.55169848433966,11.3792462108491,1.83416590776354,2.93830284575199,14.2717566793668,0,90.827663681588,90.827663681588
0.95,17.2175498181788,3.71899076072662,18.8273907261785,18.2106320289213,18.8273907261785,23.8887331060283,10.5635406783502,43.3783082331153,4.23616291339017,3.03648157631807,43.3783082331153,25.1031876349047,5.29520364173771,13.2380091043443,2.1337709489669,3.05608096058252,14.8438218085437,0,93.7695513870001,93.7695513870001
0.96,19.7680478310387,4.26989833150437,21.6163603032409,20.9082389063904,21.6163603032409,27.4274576609204,12.1283562179254,49.804094138667,4.86368106822919,3.48628658970669,49.804094138667,28.8218137376545,6.07960133528649,15.1990033382162,2.44985416770063,3.17300115874344,15.4117199138967,0,96.7566908491753,96.7566908491753
0.97,22.4550891461699,4.85029925557271,24.5546399813368,23.7502646971158,24.5546399813368,31.1556311524974,13.7769456244637,56.5738905170001,5.52479399580079,3.96017233619,56.5738905170001,32.7395199751158,6.90599249475099,17.2649812368775,2.78285919788484,3.28967733979652,15.9784327932974,0,99.8061853921959,99.8061853921959
0.98,25.2571787295878,5.45555060559097,27.6187249408043,26.7139745660902,27.6187249408043,35.0434299917246,15.4961209781812,63.633542263613,6.21421311168096,4.45434795845291,63.633542263613,36.824966587739,7.7677663896012,19.419415974003,3.13012215995782,3.40642173769452,16.5454770116591,0,102.918650262932,102.918650262932
0.99,28.1737530521249,6.08553065925897,30.8079989624986,29.798772480637,30.8079989624986,39.0900723020851,17.285536535151,70.9816296095967,6.93179976656217,4.96871407267177,70.9816296095967,41.0773319499981,8.66474970820272,21.6618742705068,3.49157321574984,3.52378371185346,17.1155208861454,0,106.115492734003,106.115492734003
1,31.1402717324292,6.7262986942047,34.0518871394113,32.9363954679046,34.0518871394113,43.2060106182917,19.105594620268,78.4555479692036,7.66167460636754,5.49188835784425,78.4555479692036,45.4025161858817,9.57709325795943,23.9427331448986,3.85921387579995,3.64151032430131,17.6873358608921,0,109.357687476707,109.357687476707
1.01,34.1568453502013,7.37787859564348,37.3505103904451,36.1269604856633,37.3505103904451,47.3913983657143,20.956363077864,86.0555759395855,8.40386483785015,6.02389031577099,86.0555759395855,49.8006805205935,10.5048310473127,26.2620776182817,4.23305784425045,3.76010286474229,18.2633567716054,0,112.664809919455,112.664809919455
1.02,37.2214694151447,8.03983739367126,40.7016768054608,39.3683474276507,40.7016768054608,51.6434543859297,22.8366120863321,93.7766633597816,9.15787728122867,6.56436643518471,93.7766633597816,54.268902407281,11.4473466015358,28.6183665038396,4.61285670461889,3.88003276863613,18.8458734476612,0,116.059096246503,116.059096246503
1.03,40.282047260695,8.70092220831012,44.04841867957,42.6054547704352,44.04841867957,55.8898964217981,24.7143786043411,101.487556637729,9.91089420290325,7.10412896464105,101.487556637729,58.7312249060933,12.3886177536291,30.9715443840726,4.99215411701793,4.00098701395342,19.4333654963452,0,119.499892600106,119.499892600106
1.04,43.3406675922554,9.36158419992717,47.3930200121313,45.840491692786,47.3930200121313,60.1336224771845,26.5909441222729,109.19351810795,10.6634295027295,7.64354626755653,109.19351810795,63.1906933495084,13.3292868784119,33.3232171960298,5.37120893470821,4.1233896949917,20.0278928042454,0,123.007573972707,123.007573972707
1.05,46.3984206993055,10.02205887105,50.7366730346906,49.0746113704296,50.7366730346906,64.3761452896537,28.4669775690628,116.897294671927,11.4157514328054,8.18281062703489,116.897294671927,67.6488973795874,14.2696892910067,35.6742232275168,5.75015627726493,4.24765054049788,20.6314454824183,0,126.605224035419,126.605224035419
1.06,49.4174177399736,10.6741622318343,54.0379462986611,52.2677395904485,54.0379462986611,68.5648954494623,30.3192328773787,124.503428272115,12.1585379171988,8.71523997904806,124.503428272115,72.0505950648815,15.1981723964984,37.9954309912461,6.12430058051493,4.37339053704233,21.2421826084913,0,130.250523423366,130.250523423366
1.07,52.403688549212,11.3191967266298,57.3034334285633,55.4262539795477,57.3034334285633,72.708239136431,32.1514095519398,132.02711061941,12.8932725214267,9.24189774335869,132.02711061941,76.4045779047511,16.1165906517834,40.2914766294586,6.49438912190384,4.50098127488318,21.8619090494326,0,133.964665099472,133.964665099472
1.08,55.3517407457095,11.9559760010732,60.5271285054333,58.5443453641758,60.5271285054333,76.7985558683978,33.9601378337491,139.454504076518,13.6186039137225,9.76181528535628,139.454504076518,80.7028380072444,17.0232548921531,42.5581372303828,6.85974123061577,4.63052635727332,22.4911280210419,0,137.748264193437,137.748264193437
1.09,58.2689281148167,12.5860884728004,63.7170728935521,61.6297916848909,63.7170728935521,80.8460487588961,35.7499295152227,146.804135946744,14.3363414010492,10.2762895162721,146.804135946744,84.9560971914027,17.9204267513115,44.8010668782788,7.22126826126923,4.76238620661245,23.1315901464033,0,141.627302603954,141.627302603954
1.1,61.1319717338931,13.2045058945209,66.8478110910121,64.6579713260325,66.8478110910121,84.8184191373352,37.5065022014287,154.017356753692,15.0407574954777,10.7812149727584,154.017356753692,89.1304147880161,18.8009468693471,47.0023671733679,7.57608525698137,4.89610366660702,23.7810749520912,0,145.553805971542,145.553805971542
1.11,63.9518700029232,13.8136039206314,69.9313698481966,67.6405170586478,69.9313698481966,88.7309268893899,39.2366037773369,161.121876130245,15.7345582158442,11.2785313291171,161.121876130245,93.2418264642621,19.6681977698053,49.1704944245132,7.92555524946228,5.03201598199076,24.4412204839551,0,149.551724155893,149.551724155893
1.12,66.7387134151745,14.4155620976777,72.9787831194934,70.5881013803814,72.9787831194934,92.5975722127143,40.9464250968853,168.143116307313,16.420226201886,11.7700181415119,168.143116307313,97.3050441593245,20.5252827523575,51.3132068808938,8.27092875354258,5.17046823087386,25.113702835673,0,153.647952796266,153.647952796266
1.13,69.4774919263104,15.007138256083,75.9736374214204,73.4848484902607,75.9736374214204,96.3975292089166,42.6267569975851,175.043260618953,17.0940684198196,12.2530282433267,175.043260618953,101.298183228561,21.3675855247745,53.4189638119362,8.61034557442765,5.31095501555232,25.796067218397,0,157.792719256315,157.792719256315
1.14,72.1803954951867,15.5909654269603,78.9292624739867,76.343651445516,78.9292624739867,100.147711008887,44.2850784254887,181.853020740065,17.759084056647,12.7297114518046,181.853020740065,105.239016631982,22.1988550708087,55.4971376770219,8.94531641371849,5.45380484837401,26.4899092635309,0,162.010857882586,162.010857882586
1.15,74.8586915573669,16.1694773763912,81.8579792179807,79.1764275703381,81.8579792179807,103.863750775521,45.9283023278603,188.600784118227,18.4180453240457,13.2020548882759,188.600784118227,109.143972290641,23.0225566550571,57.5563916376427,9.27723764470448,5.59935974531196,27.1968901915152,0,166.330196652006,166.330196652006
1.16,77.502182998205,16.7404715276123,84.7486371085372,81.972391595944,84.7486371085372,107.531500377823,47.5501724349925,195.26085989807,19.0684433494209,13.6682601928649,195.26085989807,112.998182811383,23.8355541867761,59.5888854669402,9.60484553896755,5.74707240252428,27.9143516694036,0,170.699127617307,170.699127617307
1.17,80.1229491076304,17.3065570072482,87.6144448491939,84.7443195274214,87.6144448491939,111.167719397517,49.1580997938625,201.863680932543,19.7132500910686,14.130457665278,201.863680932543,116.819259798925,24.6415626138358,61.6039065345894,9.92963708290864,5.89670109043503,28.641119582113,0,175.143388051832,175.143388051832
1.18,82.7258417742831,17.8687818232452,90.4607079801786,87.4973431030026,90.4607079801786,114.779139656145,50.7550611998655,208.421471186332,20.3536592955402,14.5895029830432,208.421471186332,120.614277306905,25.4420741194252,63.6051852985631,10.2522135710869,6.04888666638395,29.3803066652935,0,179.663592989394,179.663592989394
1.19,85.3220188647807,18.4295560747926,93.2996276286377,90.2432637581617,93.2996276286377,118.381242293618,52.3479023760656,214.962342056381,20.9924162164435,15.0473639439467,214.962342056381,124.39950350485,26.2405202705544,65.6013006763859,10.5739577979123,6.20467321360943,30.1369841803887,0,184.290753714604,184.290753714604
1.2,87.9035690444301,18.9871709135969,96.1225527500844,92.973713844396,96.1225527500844,121.963050616679,53.931769454942,221.466361536194,21.627574368769,15.5026453075336,221.466361536194,128.163403666779,27.0344679609612,67.5861699024031,10.8938893116762,6.36211362311375,30.9016947408382,0,188.967037337253,188.967037337253
1.21,90.4814903738422,19.5440019207499,98.9415097237965,95.7003257738046,98.9415097237965,125.539824040133,55.5134101132475,227.961238403627,22.2618396878542,15.9572866882539,227.961238403627,131.922012965062,27.8272996098178,69.5682490245444,11.2133711020303,6.52217682280992,31.6791445679339,0,193.721222883927,193.721222883927
1.22,93.0660431815391,20.1022653272124,101.767718219013,98.4339516751269,101.767718219013,129.125798401962,57.0991194045093,234.472822776606,22.8977365992779,16.4130975943624,234.472822776606,135.690290958684,28.6221707490974,71.5554268727435,11.5336747314881,6.68594051550569,32.4745682181705,0,198.585320205248,198.585320205248
1.23,95.6496772560752,20.6603302873122,104.592922079518,101.166605852151,104.592922079518,132.710498054468,58.6842650223555,240.98209247121,23.5334074678916,16.8687464729847,240.98209247121,139.457229439358,29.4167593348645,73.5418983371613,11.8538645023454,6.85139133378567,33.2781864783875,0,203.49952840829,203.49952840829
1.24,98.2421685286,21.2203084021776,107.427811286024,103.908628096936,107.427811286024,136.307486751644,60.2748448263801,247.513677203,24.1712575393554,17.32595740421,247.513677203,143.237081714699,30.2140719241943,75.5351798104857,12.1751519457494,7.01953084286209,34.0948640939016,0,208.493595910336,208.493595910336
1.25,100.852788863432,21.7842023945013,110.282524622163,106.669825060899,110.282524622163,139.929628872826,61.8765474143759,254.090936729463,24.8135680399866,17.7863655710624,254.090936729463,147.043366162884,31.0169600499833,77.5424001249581,12.4986861238451,7.19147099185784,34.9300019604524,0,213.600549743573,213.600549743573
1.26,103.473606249923,22.3502989499834,113.148388434291,109.441807227025,113.148388434291,143.56591903761,63.4845062334349,260.693886952606,25.4583873977154,18.2485720866824,260.693886952606,150.864517912388,31.8229842471443,79.5574606178607,12.823484022553,7.36513090647838,35.7734929743236,0,218.758583930649,218.758583930649
1.27,106.113320102676,22.9204771421781,116.034915532277,112.233775778984,116.034915532277,147.228427371875,65.1040586643692,267.344445386365,26.1078559947622,18.7141111770456,267.344445386365,154.713220709702,32.6348199934528,81.5870499836319,13.1506237603247,7.54154541103572,36.6303634250306,0,223.998434748215,223.998434748215
1.28,108.774741018948,23.4953440600928,118.94517930422,115.048703425026,118.94517930422,150.921053478552,66.7369291022735,274.049693116922,26.7626653434494,19.1834785181846,274.049693116922,158.593572405626,33.4533316793118,83.6333291982795,13.4804536544782,7.720735209705,37.50071387571,0,229.320717150179,229.320717150179
1.29,111.466047726361,24.0766663088941,121.888123188776,117.895240629404,121.888123188776,154.655145049002,68.3881354691435,280.830235826941,27.4248277174747,19.6581165078858,280.830235826941,162.517497585035,34.2810346468433,85.7025866171083,13.813987294728,7.903929025107,38.3905124076626,0,234.761926566694,234.761926566694
1.3,114.178303441899,24.6625135434501,124.853974813716,120.763935148983,124.853974813716,158.418302617181,70.0521947507327,287.663557970802,28.0921443330861,20.1364490579561,287.663557970802,166.471966418288,35.1151804163577,87.7879510408942,14.1501171455545,8.08881721167716,39.2885407424319,0,240.253462072739,240.253462072739
1.31,116.919209008233,25.2545491457783,127.851155050503,123.662931999385,127.851155050503,162.221210826213,71.7338316706919,294.569061236358,28.7665098863631,20.619834286545,294.569061236358,170.468206734003,35.9581373579538,89.8953433948846,14.4897975723903,8.27654659514067,40.2003691763975,0,245.829386602814,245.829386602814
1.32,119.69638123856,25.854418347529,130.887992884366,126.60028732006,130.887992884366,166.07443773134,73.4377193977872,301.565935605578,29.4497983989822,21.1096154923905,301.565935605578,174.517323845821,36.8122479987278,92.0306199968195,14.8339725268948,8.46838237348585,41.1321429569312,0,251.527278975794,251.527278975794
1.33,122.50009418679,26.4600203443465,133.953852993254,129.565714187071,133.953852993254,169.964488931044,75.1578907399237,308.629677296458,30.1396169234822,21.6040774107521,308.629677296458,178.605137324339,37.6745211543528,94.186302885882,15.1814366725688,8.66194292899874,42.0722942265653,0,257.276400555098,257.276400555098
1.34,125.337568979788,27.0729148996343,137.056631679399,132.566850230952,137.056631679399,173.901383479969,76.8987760991163,315.778479389335,30.8377421278647,22.1044935572534,315.778479389335,182.742175572532,38.5471776598309,96.3679441495772,15.5330849236652,8.85841058273871,43.026565687588,0,263.111868555066,263.111868555066
1.35,128.216084286156,27.6946742058097,140.204288166912,135.611393942888,140.204288166912,177.895220269849,78.6648411811504,323.030679936564,31.5459648375551,22.6121475955595,323.030679936564,186.939050889216,39.4324560469439,98.5811401173598,15.8898193255833,9.05908763533872,44.0012828002166,0,269.072363814633,269.072363814633
1.36,131.125146386743,28.3230316195364,143.385347573903,138.688246341893,143.385347573903,181.931439641574,80.4496477395696,330.359840810273,32.2617032041282,23.1251888567191,330.359840810273,191.180463431871,40.3271290051603,100.817822512901,16.250339391709,9.26151924709196,44.9845220573038,0,275.084972862897,275.084972862897
1.37,134.071717501445,28.9594909803121,146.60742308783,141.80477121817,146.60742308783,186.019701425648,82.2574673283327,337.783502794361,32.9866701947618,23.6448451956052,337.783502794361,195.476564117107,41.2333377434522,103.083344358631,16.6155079499541,9.46692385703088,45.9822015912928,0,281.185885687616,281.185885687616
1.38,137.056825211354,29.6042742456525,149.871638368616,144.962055422132,149.871638368616,190.161431353996,84.0889304026889,345.304254801291,33.7211186329386,24.1712978360904,345.304254801291,199.828851158154,42.1513982911732,105.378495727933,16.9854523484431,9.67532216705453,46.9944219542649,0,287.375717175093,287.375717175093
1.39,140.087546815135,30.2589101120693,153.185732442351,148.167584460316,153.185732442351,194.366448924787,85.9483791212572,352.939927547176,34.4667897995289,24.7057949283023,352.939927547176,204.247643256468,43.0834872494111,107.708718123528,17.3610496767997,9.88814284993926,48.0281224139907,0,293.6969016605,293.6969016605
1.4,143.152462909249,30.9209319883978,156.537218191264,151.409280275274,156.537218191264,198.618910125006,87.8288072993546,360.661750712672,35.2208740930344,25.246322549887,360.661750712672,208.716290921685,44.026092616293,110.065231540732,17.7408847283432,10.1026831024083,49.0701750688403,0,300.069160676964,300.069160676964
1.41,146.258449307836,31.5918250504926,159.933614318119,154.694415267698,159.933614318119,202.92835490027,89.734433478129,368.487047388945,35.9850632215767,25.7940933172262,368.487047388945,213.244819090825,44.9813290269709,112.453322567427,18.1258096227201,10.3202829582805,50.1270886545053,0,306.532295811772,306.532295811772
1.42,149.412613332032,32.273124479719,163.382692678577,158.030506698248,163.382692678577,207.30464440385,91.6696182359861,376.433723931442,36.7611058526799,26.3503606752009,376.433723931442,217.843590238103,45.9513823158498,114.878455789625,18.5167051702388,10.5424104214244,51.2059934754902,0,313.12990960934,313.12990960934
1.43,152.602863987666,32.9622186213359,166.871231770513,161.404766182512,166.871231770513,211.731002814807,93.6269433450062,384.471317999262,37.5460271483655,26.9129922599484,384.471317999262,222.494975694017,46.9325339354568,117.331334838642,18.9120729339915,10.7662850031344,52.2933843009385,0,319.779416195823,319.779416195823
1.44,155.836145345237,33.6606073945711,170.406824935016,164.824538314463,170.406824935016,216.217064782007,95.6106692238872,392.617324650278,38.3415356103787,27.4832127255194,392.617324650278,227.209099913355,47.9269195129733,119.817298782433,19.3127734926352,10.9932850902078,53.3959561524378,NA,326.521756315891,326.521756315891
1.45,159.119684348231,34.369851819218,173.997374834791,168.29746687675,173.997374834791,220.772857430445,97.6252298433351,400.889951619359,39.149409337828,28.0622966133551,400.889951619359,231.996499779721,48.936761672285,122.341904180712,19.7197024812763,11.224918645342,54.5210334202328,NA,333.401719368201,333.401719368201
1.46,162.428371430429,35.0845282289727,177.615424159174,171.796994021381,177.615424159174,225.363542137193,99.6552196475651,409.225937262737,39.9634704358142,28.6458156083916,409.225937262737,236.820565545565,49.9543380447677,124.885845111919,20.1297480713731,11.4583262433566,55.6547274677322,NA,340.334374913456,340.334374913456
1.47,165.782298530473,35.8089764825821,181.282943443072,175.344370559605,181.282943443072,230.016995746801,101.712965710604,417.675901692837,40.7886622746911,29.2373131184986,417.675901692837,241.710591257429,50.9858278433639,127.46456960841,20.5454002568815,11.6949252473994,56.8039226302259,NA,347.361821369062,347.361821369062
1.48,169.18175908205,36.5432599617229,185.000253556222,178.939906849923,185.000253556222,234.733625387993,103.798648063799,426.240584193535,41.6250570501499,29.8368408935475,426.240584193535,246.667004741629,52.0313213126874,130.078303281719,20.9666954030385,11.934736357419,57.9687194503208,NA,354.484673563389,354.484673563389
1.49,172.650056791849,37.2924122670393,188.792837101887,182.608250721546,188.792837101887,239.545764118333,105.926564307921,434.978696682747,42.4783883479245,30.4485087677923,434.978696682747,251.723782802515,53.0979854349056,132.744963587264,21.3965215382138,12.1794035071169,59.1571027488535,NA,361.751759495994,361.751759495994
1.5,176.142870556998,38.0468600403116,192.612228954077,186.302524697483,192.612228954077,244.391917996547,108.069521969127,443.778575510194,43.3377515146674,31.0645002857136,443.778575510194,256.816305272103,54.1721893933342,135.430473483336,21.8293859481288,12.4258001142854,60.3538862693864,NA,369.070213648939,369.070213648939
1.51,179.68215199775,38.811344831514,196.48243320954,190.045946534211,196.48243320954,249.302544108747,110.240989098093,452.695526114779,44.2085474721464,31.6886868280345,452.695526114779,261.976577612719,55.260684340183,138.151710850457,22.2680090970811,12.6754747312138,61.56659155161,NA,376.486031009991,376.486031009991
1.52,183.291802842364,39.5910294139506,200.429586408125,193.863796575495,200.429586408125,254.31080524599,112.455630201757,461.78976708432,45.0966569418281,32.3252836959024,461.78976708432,267.239448544167,56.3708211772852,140.927052943213,22.7153531262542,12.930113478361,62.8034083234675,NA,384.049292606711,384.049292606711
1.53,186.926319768412,40.376085069977,204.403930666758,197.70794693615,204.403930666758,259.353567179748,114.685527475173,470.946656256211,45.9908844000206,32.9662659379348,470.946656256211,272.538574222344,57.4886055000258,143.721513750064,23.1657788088993,13.1865063751739,64.0487452508447,NA,391.664655829562,391.664655829562
1.54,190.608238576004,41.1713795324169,208.430108882861,201.602233247123,208.430108882861,264.462097524744,116.944507382832,480.222970866111,46.8968329112795,33.6156079606278,480.222970866111,277.906811843814,58.6209681233046,146.552420308261,23.6220790067242,13.4462431842511,65.3103240377911,NA,399.379339691924,399.379339691924
1.55,194.362067919193,41.9822066705457,212.534921269637,205.572577784532,212.534921269637,269.670401159813,119.247606800874,489.680458605244,47.8192826720375,34.2776321023671,489.680458605244,283.379895026183,59.7754466070855,149.438616517714,24.0872910772256,13.7110528409468,66.5965423703132,NA,407.244696906276,407.244696906276
1.56,198.141104506734,42.7984785734546,216.667297778114,209.569583481991,216.667297778114,274.913678942717,121.56617170349,499.201454080775,48.7475775374919,34.9441017856542,499.201454080775,288.889730370819,60.9376775000945,152.344193750236,24.5556270815196,13.9776407142617,67.8913977549853,NA,415.162870581661,415.162870581661
1.57,201.968477164411,43.6251910675128,220.852529779284,213.617713200944,220.852529779284,280.224021290036,123.914392396186,508.84422861147,49.686867101212,35.6190960028029,508.84422861147,294.470039705712,62.1147740004236,155.286935001059,25.0299533749855,14.2476384011212,69.2028150911599,NA,423.182322291606,423.182322291606
1.58,205.844479301955,44.4624075292222,225.090938116687,217.717277274549,225.090938116687,285.601835297254,126.292448895612,518.609521420848,50.6369614551331,36.3026664994594,518.609521420848,300.12125082225,63.3068263453184,158.267065863296,25.5103063198912,14.5210665997837,70.5308949132353,NA,431.303666814284,431.303666814284
1.59,209.795683112539,45.3158675523085,229.411579483562,221.896380539861,229.411579483562,291.08398892976,128.716644127938,528.564279130126,51.6012818165531,36.9994995391088,528.564279130126,305.882105978082,64.5220067297517,161.305016824379,25.999979008137,14.7997998156435,71.8847419616972,NA,439.582580572937,439.582580572937
1.6,213.771326108777,46.1746064394959,233.758945099948,226.101332606061,233.758945099948,296.60005105619,131.155833615226,538.58060951028,52.5719952223432,37.7006426657196,538.58060951028,311.678593466597,65.7447033093604,164.361758273401,26.4926804446608,15.0802570662878,73.2469628933981,NA,447.912701487701,447.912701487701
1.61,217.796532814706,47.0440510879765,238.160508632881,230.3587071417,238.160508632881,302.184881052907,133.625432090379,548.721811890158,53.5525906951184,38.4105268323111,548.721811890158,317.547344843842,66.9826430529978,167.456607632495,26.9915243117265,15.3642107329244,74.6261664170615,NA,456.346672696645,456.346672696645
1.62,221.898513925075,47.9300790078161,242.646024977069,234.697284313211,242.646024977069,307.876232783343,136.142134221565,559.056441547167,54.5449207567163,39.1339509083017,559.056441547167,323.528033302759,68.2441945248007,170.610486312002,27.4998828307345,15.6535803633207,76.0316760504148,NA,464.942004149253,464.942004149253
1.63,226.025243753261,48.8214526507043,247.158604044191,239.062037671121,247.158604044191,313.601922472484,138.674020516011,569.453423717815,55.5436734573209,39.8617396602471,569.453423717815,329.544805392254,69.5133573874286,173.783393468572,28.0113084583416,15.9446958640988,77.4456656256229,NA,473.585531544498,473.585531544498
1.64,230.202471503841,49.7237338448296,251.72640258945,243.480201595148,251.72640258945,319.397676218545,141.236888968955,579.977631566093,56.5508138105069,40.5984342096265,579.977631566093,335.6352034526,70.7980507282828,176.995126820707,28.528992293471,16.2393736838506,78.8769578929886,NA,482.329834954889,482.329834954889
1.65,234.458055282371,50.6429399409922,256.379883451273,247.981241004207,256.379883451273,325.302146144244,143.847831456669,590.699251471733,57.5666570072455,41.3489476030213,590.699251471733,341.839844601697,72.1068422206705,180.267105551676,29.0563867911443,16.5395790412085,80.3350982001556,NA,491.217898304986,491.217898304986
1.66,238.738688440503,51.5675567031488,261.060755809691,252.508774603165,261.060755809691,331.241371186094,146.474142573672,601.483981385527,58.5882605536819,42.1038786969869,601.483981385527,348.081007746254,73.4233375714755,183.558343928689,29.5868856584316,16.8415514787948,81.8018214684317,NA,500.15896985438,500.15896985438
1.67,243.070753717294,52.5032828029356,265.797869189861,257.090706847532,265.797869189861,337.25195644869,149.132009009716,612.398290613441,59.6161016440506,42.8678803429408,612.398290613441,354.397158919815,74.7556507096485,186.889126774121,30.1237585081843,17.1471521371763,83.2861675234279,NA,509.196310715817,509.196310715817
1.68,247.454544501517,53.4501816123278,270.591544412409,261.727348048301,270.591544412409,343.334308998436,151.821610768592,623.442918326191,60.6493250776508,43.6410042828334,623.442918326191,360.788725883213,76.1038718659901,190.259679664975,30.6670417000731,17.4564017131334,84.788236892362,NA,518.327736850857,518.327736850857
1.69,251.92011851175,54.414745598538,275.474649592598,266.450489607758,275.474649592598,349.530132842257,154.561389262479,634.693592661347,61.6862853886083,44.4285514862943,634.693592661347,367.299532790131,77.4772451979183,193.693112994796,31.2204602871612,17.7714205945177,86.3183286019432,NA,527.580383959079,527.580383959079
1.7,256.409837801298,55.3845249650804,280.384157635719,271.199169109692,280.384157635719,355.759457395496,157.315981689994,646.005099192697,62.726974125904,45.2203569434888,646.005099192697,373.845543514292,78.8580443350461,197.145110837615,31.7768711987149,18.0881427773955,87.8566934902069,NA,536.889360180057,536.889360180057
1.71,260.952216833175,56.3656788359659,285.351249107077,276.00354568818,285.351249107077,362.061845453312,160.102882624589,657.449277942706,63.7700101214808,46.0214494559894,657.449277942706,380.46833214277,80.2550388113655,200.637597028414,32.3398082321354,18.4085797823958,89.4131018002081,NA,546.282708750678,546.282708750678
1.72,265.577992306956,57.3648463383025,290.409534587656,280.8961288891,290.409534587656,368.479943084422,162.940950055914,669.10356768996,64.8123189768385,46.8372497382972,669.10356768996,387.212712783542,81.6776816027784,204.194204006946,32.9130805866011,18.7348998953189,90.9980852058346,NA,555.773593703282,555.773593703282
1.73,270.228182100507,58.3692873337096,295.494517126905,285.814534590799,295.494517126905,374.931914708934,165.793996486154,680.819367460389,65.856115641272,47.6573557222272,680.819367460389,393.99268950254,83.107832941942,207.769582354855,33.4893786077159,19.0629422888909,92.5914339746129,NA,565.319727819865,565.319727819865
1.74,274.931965855066,59.3853046246944,300.638104662515,290.789625472049,300.638104662515,381.458246032947,168.679924597771,692.670193142435,66.8986656493274,48.4869135199705,692.670193142435,400.850806216687,84.5544669363324,211.386167340831,34.0723185284184,19.3947654079882,94.2031462673712,NA,574.935594722757,574.935594722757
1.75,279.720768164889,60.419685923616,305.874659988306,295.854638650134,305.874659988306,388.102537554386,171.61801442673,704.735216613057,67.9356084613686,49.331465162914,704.735216613057,407.832879984408,86.027248121711,215.068120304278,34.6657947986747,19.7325860651656,95.8439894593757,NA,584.620746604121,584.620746604121
1.76,284.534244958121,61.4593969109541,311.138196861705,300.945749498482,311.138196861705,394.78106403695,174.571242873667,716.862405569368,68.9712728552431,50.1803683898558,716.862405569368,414.85092914894,87.5076178673545,218.769044668386,35.2623289776599,20.0721473559423,97.4932871574341,NA,594.354254023206,594.354254023206
1.77,289.402249915425,62.5108859817317,316.461360282517,306.094533612865,316.461360282517,401.535246392275,177.557926166698,729.126974090919,70.0017206339049,51.0388881863643,729.126974090919,421.948480376689,89.0047575794579,222.511893948645,35.8656208320186,20.4155552745457,99.161268476365,NA,604.137443909844,604.137443909844
1.78,294.325076407088,63.5742165039311,321.844471051151,311.301301284723,321.844471051151,408.365491661115,180.578244298274,741.529661301852,71.0255962250008,51.9070762911296,741.529661301852,429.125961401535,90.5187574831363,226.296893707841,36.4757067191305,20.7628305164519,100.848033937052,NA,613.962528810672,613.962528810672
1.79,299.336484715985,64.6566806986528,327.32444603693,316.601760038944,327.32444603693,415.318641025618,183.652910327174,754.155523669086,72.0368862107041,52.790886656836,754.155523669086,436.432594715906,92.0600004478865,230.150001119716,37.096770550852,21.1163546627344,102.565151218996,NA,623.811671714037,623.811671714037
